x,y,z,intensity,beamNumber
-4.8829794,7.5651355,0.04249671,4.0,58.0
-4.5335107,7.0222826,0.037127256,4.0,59.0
-4.2379274,6.5632315,0.029008837,4.0,60.0
-3.968908,6.145274,0.027521182,4.0,61.0
-2.959958,4.5776052,0.026690392,5.0,62.0
-2.2395175,3.4584606,0.01696933,40.0,63.0
-42.383446,56.387226,-0.6525412,7.0,21.0
-35.574463,51.088886,-0.4935244,1.0,22.0
-23.793068,40.080334,-0.088073485,4.0,24.0
-22.01135,40.35152,-0.16577299,5.0,25.0
-20.202288,40.468056,-0.23770891,8.0,26.0
-25.048353,33.316402,-0.2970469,10.0,27.0
-22.184677,31.851204,-0.2356399,5.0,28.0
-20.412838,31.70354,-0.26232827,4.0,29.0
-17.682755,29.784014,-0.16027306,0.0,30.0
-16.028288,29.377243,-0.16445294,3.0,31.0
-14.214197,28.462135,-0.1319544,3.0,32.0
-17.52185,23.299013,-0.116187654,2.0,33.0
-15.754046,22.611015,-0.06943533,2.0,34.0
-14.524277,22.548943,-0.07806946,3.0,35.0
-12.966707,21.83131,-0.027639136,7.0,36.0
-11.607923,21.263208,0.010744974,21.0,37.0
-10.507042,21.02623,0.0139064705,9.0,38.0
-13.383341,17.790628,-0.0054094056,7.0,39.0
-12.20445,17.510548,0.024168605,17.0,40.0
-11.101193,17.226574,0.054725222,9.0,41.0
-10.134369,17.054592,0.06909654,12.0,42.0
-9.167244,16.783508,0.09564508,7.0,43.0
-8.270795,16.540215,0.11454934,9.0,44.0
-10.913908,14.504063,0.048079897,5.0,45.0
-10.041022,14.402203,0.06816522,6.0,46.0
-9.289383,14.410904,0.0731009,5.0,47.0
-8.493731,14.288706,0.091463044,6.0,48.0
-7.7182693,14.125056,0.11618744,13.0,49.0
-7.0879507,14.16976,0.107387364,6.0,50.0
-9.37273,12.453551,0.051405806,4.0,51.0
-8.671241,12.434849,0.06674028,5.0,52.0
-8.029044,12.452528,0.076082826,5.0,53.0
-7.1186776,11.038325,0.06465894,4.0,54.0
-6.364789,9.866933,0.06507225,4.0,55.0
-5.785436,8.967064,0.053340856,4.0,56.0
-5.3070545,8.223243,0.07226795,4.0,57.0
-4.8829794,7.5651355,0.04249671,4.0,58.0
-4.5335107,7.0222826,0.037127256,4.0,59.0
-4.2379274,6.5632315,0.029008837,4.0,60.0
-3.968908,6.145274,0.027521182,4.0,61.0
-2.959958,4.5776052,0.026690392,5.0,62.0
-2.2395175,3.4584606,0.01696933,40.0,63.0
-42.10526,56.42577,-0.6442421,7.0,21.0
-39.196705,56.718895,-0.76011723,0.0,22.0
-24.756506,42.040615,-0.18380024,0.0,24.0
-21.88946,40.463165,-0.16498053,5.0,25.0
-20.094612,40.606297,-0.23869792,9.0,26.0
-24.848492,33.29144,-0.28741792,15.0,27.0
-22.102943,31.971079,-0.23677845,5.0,28.0
-20.319319,31.801441,-0.26230755,5.0,29.0
-17.692,30.038229,-0.17242065,5.0,30.0
-15.912487,29.408323,-0.16067363,3.0,31.0
-14.160752,28.604544,-0.13700275,3.0,32.0
-17.433363,23.350328,-0.11400574,3.0,33.0
-15.661535,22.64606,-0.06629042,2.0,34.0
-14.404867,22.535494,-0.07075512,4.0,35.0
-12.880434,21.85914,-0.024631498,7.0,36.0
-11.543183,21.321037,0.010508098,25.0,37.0
-10.461864,21.119875,0.009914682,7.0,38.0
-13.323629,17.840319,-0.0047758906,7.0,39.0
-12.113966,17.510302,0.030043913,23.0,40.0
-11.019707,17.23152,0.059606723,9.0,41.0
-10.078902,17.09662,0.06940633,12.0,42.0
-9.106812,16.81179,0.09716327,7.0,43.0
-8.206077,16.554592,0.11733109,9.0,44.0
-10.858556,14.535578,0.04975731,6.0,45.0
-9.995289,14.443602,0.068127066,5.0,46.0
-9.232714,14.433072,0.075343624,5.0,47.0
-8.445906,14.321585,0.09191717,6.0,48.0
-7.6765385,14.165792,0.11524527,8.0,49.0
-7.0332804,14.183616,0.10980474,5.0,50.0
-9.329289,12.486084,0.052102823,4.0,51.0
-8.6121235,12.44206,0.07105848,5.0,52.0
-7.983489,12.477023,0.07737033,5.0,53.0
-7.073823,11.052984,0.06711037,4.0,54.0
-6.3346224,9.895646,0.06435987,4.0,55.0
-5.7583976,8.993743,0.05243527,4.0,56.0
-5.272095,8.231679,0.07512806,3.0,57.0
-4.8545294,7.578736,0.043824837,4.0,58.0
-4.513213,7.0445385,0.035699625,4.0,59.0
-4.2067766,6.564795,0.0333924,4.0,60.0
-3.9495714,6.1622534,0.02683898,4.0,61.0
-2.9460359,4.5909867,0.025582282,5.0,62.0
-2.2332244,3.4752707,0.011859407,37.0,63.0
-42.10526,56.42577,-0.6442421,7.0,21.0
-35.398308,51.215946,-0.49067706,1.0,22.0
-23.659224,40.17336,-0.0860432,3.0,24.0
-21.88946,40.463165,-0.16498053,5.0,25.0
-20.094612,40.606297,-0.23869792,9.0,26.0
-24.848492,33.29144,-0.28741792,15.0,27.0
-22.102943,31.971079,-0.23677845,5.0,28.0
-20.319319,31.801441,-0.26230755,5.0,29.0
-17.692,30.038229,-0.17242065,5.0,30.0
-15.912487,29.408323,-0.16067363,3.0,31.0
-14.160752,28.604544,-0.13700275,3.0,32.0
-17.433363,23.350328,-0.11400574,3.0,33.0
-15.661535,22.64606,-0.06629042,2.0,34.0
-14.404867,22.535494,-0.07075512,4.0,35.0
-12.880434,21.85914,-0.024631498,7.0,36.0
-11.543183,21.321037,0.010508098,25.0,37.0
-10.461864,21.119875,0.009914682,7.0,38.0
-13.323629,17.840319,-0.0047758906,7.0,39.0
-12.113966,17.510302,0.030043913,23.0,40.0
-11.019707,17.23152,0.059606723,9.0,41.0
-10.078902,17.09662,0.06940633,12.0,42.0
-9.106812,16.81179,0.09716327,7.0,43.0
-8.206077,16.554592,0.11733109,9.0,44.0
-10.858556,14.535578,0.04975731,6.0,45.0
-9.995289,14.443602,0.068127066,5.0,46.0
-9.232714,14.433072,0.075343624,5.0,47.0
-8.445906,14.321585,0.09191717,6.0,48.0
-7.6765385,14.165792,0.11524527,8.0,49.0
-7.0332804,14.183616,0.10980474,5.0,50.0
-9.329289,12.486084,0.052102823,4.0,51.0
-8.6121235,12.44206,0.07105848,5.0,52.0
-7.983489,12.477023,0.07737033,5.0,53.0
-7.073823,11.052984,0.06711037,4.0,54.0
-6.3346224,9.895646,0.06435987,4.0,55.0
-5.7583976,8.993743,0.05243527,4.0,56.0
-5.272095,8.231679,0.07512806,3.0,57.0
-4.8545294,7.578736,0.043824837,4.0,58.0
-4.513213,7.0445385,0.035699625,4.0,59.0
-4.2067766,6.564795,0.0333924,4.0,60.0
-3.9495714,6.1622534,0.02683898,4.0,61.0
-2.9460359,4.5909867,0.025582282,5.0,62.0
-2.2332244,3.4752707,0.011859407,37.0,63.0
-41.822567,56.45664,-0.6356293,6.0,21.0
-38.924057,56.74648,-0.7514536,1.0,22.0
-24.601677,42.11285,-0.18037184,0.0,24.0
-21.7746,40.588535,-0.16492651,6.0,25.0
-19.94585,40.661736,-0.23509152,10.0,26.0
-24.827234,33.506313,-0.29440725,14.0,27.0
-21.92363,31.949087,-0.227939,5.0,28.0
-20.304337,32.023926,-0.27119648,3.0,29.0
-17.6414,30.192835,-0.1772584,5.0,30.0
-15.798548,29.44247,-0.15714712,4.0,31.0
-14.122261,28.779194,-0.14445359,2.0,32.0
-17.349474,23.407726,-0.11239916,3.0,33.0
-15.566721,22.677443,-0.062836334,2.0,34.0
-14.319823,22.575422,-0.06842714,3.0,35.0
-12.788103,21.876297,-0.02065411,7.0,36.0
-11.442487,21.31187,0.01655829,10.0,37.0
-10.398674,21.177647,0.009336817,7.0,38.0
-13.247163,17.867388,-0.0015968044,7.0,39.0
-11.9966545,17.470188,0.04039132,21.0,40.0
-10.9638405,17.2765,0.05990756,9.0,41.0
-10.005244,17.1075,0.073247656,12.0,42.0
-9.038795,16.82581,0.10028946,7.0,43.0
-8.1500845,16.586601,0.11806611,9.0,44.0
-10.810204,14.576483,0.05014258,5.0,45.0
-9.933684,14.461883,0.07119299,6.0,46.0
-9.180248,14.461741,0.07668704,5.0,47.0
-8.389962,14.340564,0.09422324,6.0,48.0
-7.6495776,14.234446,0.110546984,6.0,49.0
-6.9803414,14.200831,0.11174545,6.0,50.0
-9.278665,12.508887,0.054311864,5.0,51.0
-8.568728,12.471937,0.07179347,5.0,52.0
-7.933628,12.494645,0.07970522,4.0,53.0
-7.037395,11.08085,0.06720223,4.0,54.0
-6.2980227,9.914255,0.06563003,4.0,55.0
-5.7249546,9.010358,0.053718623,4.0,56.0
-5.2329626,8.233332,0.0795596,3.0,57.0
-4.8302045,7.5988407,0.043429416,4.0,58.0
-4.4866023,7.0568576,0.03706348,4.0,59.0
-4.1839128,6.5793414,0.03379731,4.0,60.0
-3.9240105,6.1693726,0.02933783,4.0,61.0
-2.9320562,4.6043267,0.024476226,5.0,62.0
-2.2173572,3.4768677,0.015620659,37.0,63.0
-41.822567,56.45664,-0.6356293,6.0,21.0
-35.37982,51.573193,-0.4990684,4.0,22.0
-23.506895,40.234867,-0.08237502,4.0,24.0
-21.7746,40.588535,-0.16492651,6.0,25.0
-19.94585,40.661736,-0.23509152,10.0,26.0
-24.827234,33.506313,-0.29440725,14.0,27.0
-21.92363,31.949087,-0.227939,5.0,28.0
-20.304337,32.023926,-0.27119648,3.0,29.0
-17.6414,30.192835,-0.1772584,5.0,30.0
-15.798548,29.44247,-0.15714712,4.0,31.0
-14.122261,28.779194,-0.14445359,2.0,32.0
-17.349474,23.407726,-0.11239916,3.0,33.0
-15.566721,22.677443,-0.062836334,2.0,34.0
-14.319823,22.575422,-0.06842714,3.0,35.0
-12.788103,21.876297,-0.02065411,7.0,36.0
-11.442487,21.31187,0.01655829,10.0,37.0
-10.398674,21.177647,0.009336817,7.0,38.0
-13.247163,17.867388,-0.0015968044,7.0,39.0
-11.9966545,17.470188,0.04039132,21.0,40.0
-10.9638405,17.2765,0.05990756,9.0,41.0
-10.005244,17.1075,0.073247656,12.0,42.0
-9.038795,16.82581,0.10028946,7.0,43.0
-8.1500845,16.586601,0.11806611,9.0,44.0
-10.810204,14.576483,0.05014258,5.0,45.0
-9.933684,14.461883,0.07119299,6.0,46.0
-9.180248,14.461741,0.07668704,5.0,47.0
-8.389962,14.340564,0.09422324,6.0,48.0
-7.6495776,14.234446,0.110546984,6.0,49.0
-6.9803414,14.200831,0.11174545,6.0,50.0
-9.278665,12.508887,0.054311864,5.0,51.0
-8.568728,12.471937,0.07179347,5.0,52.0
-7.933628,12.494645,0.07970522,4.0,53.0
-7.037395,11.08085,0.06720223,4.0,54.0
-6.2980227,9.914255,0.06563003,4.0,55.0
-5.7249546,9.010358,0.053718623,4.0,56.0
-5.2329626,8.233332,0.0795596,3.0,57.0
-4.8302045,7.5988407,0.043429416,4.0,58.0
-4.4866023,7.0568576,0.03706348,4.0,59.0
-4.1839128,6.5793414,0.03379731,4.0,60.0
-3.9240105,6.1693726,0.02933783,4.0,61.0
-2.9320562,4.6043267,0.024476226,5.0,62.0
-2.2173572,3.4768677,0.015620659,37.0,63.0
-41.54254,56.489437,-0.62715644,7.0,21.0
-38.667423,56.795994,-0.7439045,1.0,22.0
-23.418444,40.406498,-0.08445205,4.0,24.0
-21.661,40.71713,-0.16504046,6.0,25.0
-19.434422,39.96891,-0.1901761,2.0,26.0
-24.620405,33.47034,-0.28409737,22.0,27.0
-21.877172,32.121098,-0.23275264,5.0,28.0
-20.26045,32.20273,-0.27692088,2.0,29.0
-17.591936,30.350914,-0.18232365,5.0,30.0
-15.746269,29.592554,-0.16218732,3.0,31.0
-14.060099,28.907238,-0.14837752,1.0,32.0
-17.244154,23.435877,-0.108155765,3.0,33.0
-15.453948,22.682045,-0.05695983,3.0,34.0
-14.226197,22.601519,-0.06484573,4.0,35.0
-12.707773,21.91379,-0.018598435,7.0,36.0
-11.35879,21.333961,0.019638317,30.0,37.0
-10.307422,21.177835,0.014203375,7.0,38.0
-13.180095,17.906986,0.00013828257,7.0,39.0
-11.91556,17.482191,0.044779256,16.0,40.0
-10.899333,17.30781,0.061742824,9.0,41.0
-9.939592,17.131868,0.07552678,13.0,42.0
-8.995003,16.885286,0.0982148,7.0,43.0
-8.090501,16.611256,0.11962707,10.0,44.0
-10.761699,14.617225,0.050534293,6.0,45.0
-9.881001,14.493069,0.07249352,6.0,46.0
-9.125583,14.486854,0.0784873,5.0,47.0
-8.34193,14.3730955,0.09468798,7.0,48.0
-7.6055093,14.271483,0.11009063,5.0,49.0
-6.934277,14.232153,0.1117715,5.0,50.0
-9.242069,12.5506935,0.05351273,4.0,51.0
-8.534135,12.514796,0.070485376,5.0,52.0
-7.8900537,12.522155,0.08048006,5.0,53.0
-6.9966593,11.101889,0.06847968,4.0,54.0
-6.2655525,9.939421,0.06558557,4.0,55.0
-5.6893797,9.023514,0.05573292,4.0,56.0
-5.2042727,8.251444,0.08006975,3.0,57.0
-4.8037286,7.6155553,0.043900203,4.0,58.0
-4.46202,7.0723767,0.03750061,4.0,59.0
-4.1609974,6.593808,0.03420478,4.0,60.0
-3.9066067,6.1894827,0.027601415,4.0,61.0
-2.9120803,4.6080656,0.027538287,5.0,62.0
-2.2071633,3.4875429,0.014061935,36.0,63.0
-41.54254,56.489437,-0.62715644,7.0,21.0
-35.132282,51.59713,-0.4911842,0.0,22.0
-23.418444,40.406498,-0.08445205,4.0,24.0
-21.661,40.71713,-0.16504046,6.0,25.0
-19.434422,39.96891,-0.1901761,2.0,26.0
-24.620405,33.47034,-0.28409737,22.0,27.0
-21.877172,32.121098,-0.23275264,5.0,28.0
-20.26045,32.20273,-0.27692088,2.0,29.0
-17.591936,30.350914,-0.18232365,5.0,30.0
-15.746269,29.592554,-0.16218732,3.0,31.0
-14.060099,28.907238,-0.14837752,1.0,32.0
-17.244154,23.435877,-0.108155765,3.0,33.0
-15.453948,22.682045,-0.05695983,3.0,34.0
-14.226197,22.601519,-0.06484573,4.0,35.0
-12.707773,21.91379,-0.018598435,7.0,36.0
-11.35879,21.333961,0.019638317,30.0,37.0
-10.307422,21.177835,0.014203375,7.0,38.0
-13.180095,17.906986,0.00013828257,7.0,39.0
-11.91556,17.482191,0.044779256,16.0,40.0
-10.899333,17.30781,0.061742824,9.0,41.0
-9.939592,17.131868,0.07552678,13.0,42.0
-8.995003,16.885286,0.0982148,7.0,43.0
-8.090501,16.611256,0.11962707,10.0,44.0
-10.761699,14.617225,0.050534293,6.0,45.0
-9.881001,14.493069,0.07249352,6.0,46.0
-9.125583,14.486854,0.0784873,5.0,47.0
-8.34193,14.3730955,0.09468798,7.0,48.0
-7.6055093,14.271483,0.11009063,5.0,49.0
-6.934277,14.232153,0.1117715,5.0,50.0
-9.242069,12.5506935,0.05351273,4.0,51.0
-8.534135,12.514796,0.070485376,5.0,52.0
-7.8900537,12.522155,0.08048006,5.0,53.0
-6.9966593,11.101889,0.06847968,4.0,54.0
-6.2655525,9.939421,0.06558557,4.0,55.0
-5.6893797,9.023514,0.05573292,4.0,56.0
-5.2042727,8.251444,0.08006975,3.0,57.0
-4.8037286,7.6155553,0.043900203,4.0,58.0
-4.46202,7.0723767,0.03750061,4.0,59.0
-4.1609974,6.593808,0.03420478,4.0,60.0
-3.9066067,6.1894827,0.027601415,4.0,61.0
-2.9120803,4.6080656,0.027538287,5.0,62.0
-2.2071633,3.4875429,0.014061935,36.0,63.0
-41.25809,56.51451,-0.6183714,5.0,21.0
-38.410927,56.844406,-0.7363428,1.0,22.0
-23.275393,40.484413,-0.081650645,3.0,24.0
-21.53375,40.82067,-0.16381057,5.0,25.0
-19.25857,39.960785,-0.18322699,2.0,26.0
-24.731724,33.86904,-0.3036538,9.0,27.0
-21.76279,32.19386,-0.23060498,5.0,28.0
-20.1839,32.330776,-0.2790072,2.0,29.0
-17.587244,30.588673,-0.19312347,4.0,30.0
-15.65413,29.668436,-0.16175278,3.0,31.0
-17.199924,23.547411,-0.111491285,3.0,33.0
-14.124134,22.613691,-0.060013205,4.0,35.0
-12.61941,21.937151,-0.01525213,6.0,36.0
-11.314022,21.429836,0.015795508,61.0,37.0
-10.252497,21.253109,0.011945018,7.0,38.0
-13.117602,17.952776,0.0011559116,7.0,39.0
-11.921323,17.622652,0.034658417,11.0,40.0
-10.849461,17.362543,0.060913436,8.0,41.0
-9.87785,17.162893,0.077028684,13.0,42.0
-8.932407,16.90942,0.10015098,8.0,43.0
-8.034286,16.64287,0.12037393,9.0,44.0
-10.703681,14.644946,0.052661188,5.0,45.0
-9.823782,14.517468,0.07468386,6.0,46.0
-9.06246,14.498256,0.082098044,6.0,47.0
-8.309559,14.433055,0.09146997,14.0,48.0
-7.5538955,14.294316,0.11152041,5.0,49.0
-6.877787,14.241836,0.11467983,5.0,50.0
-9.193622,12.576353,0.055229384,5.0,51.0
-8.481627,12.531238,0.073278576,5.0,52.0
-7.8401046,12.539405,0.0828227,5.0,53.0
-6.9621234,11.132859,0.06799029,4.0,54.0
-6.2288227,9.957773,0.06686304,4.0,55.0
-5.6620746,9.049902,0.054838985,4.0,56.0
-5.183785,8.282792,0.077446,3.0,57.0
-4.768968,7.618895,0.047824416,4.0,58.0
-4.4353347,7.0845027,0.038869463,4.0,59.0
-4.1400704,6.61149,0.03362032,4.0,60.0
-3.885053,6.2029853,0.027986232,4.0,61.0
-2.8999865,4.624495,0.025047638,5.0,62.0
-2.1950464,3.4951332,0.014278267,20.0,63.0
-41.25809,56.51451,-0.6183714,5.0,21.0
-23.275393,40.484413,-0.081650645,3.0,24.0
-21.53375,40.82067,-0.16381057,5.0,25.0
-19.25857,39.960785,-0.18322699,2.0,26.0
-24.731724,33.86904,-0.3036538,9.0,27.0
-21.76279,32.19386,-0.23060498,5.0,28.0
-20.1839,32.330776,-0.2790072,2.0,29.0
-17.587244,30.588673,-0.19312347,4.0,30.0
-15.65413,29.668436,-0.16175278,3.0,31.0
-17.199924,23.547411,-0.111491285,3.0,33.0
-14.124134,22.613691,-0.060013205,4.0,35.0
-12.61941,21.937151,-0.01525213,6.0,36.0
-11.314022,21.429836,0.015795508,61.0,37.0
-10.252497,21.253109,0.011945018,7.0,38.0
-13.117602,17.952776,0.0011559116,7.0,39.0
-11.921323,17.622652,0.034658417,11.0,40.0
-10.849461,17.362543,0.060913436,8.0,41.0
-9.87785,17.162893,0.077028684,13.0,42.0
-8.932407,16.90942,0.10015098,8.0,43.0
-8.034286,16.64287,0.12037393,9.0,44.0
-10.703681,14.644946,0.052661188,5.0,45.0
-9.823782,14.517468,0.07468386,6.0,46.0
-9.06246,14.498256,0.082098044,6.0,47.0
-8.309559,14.433055,0.09146997,14.0,48.0
-7.5538955,14.294316,0.11152041,5.0,49.0
-6.877787,14.241836,0.11467983,5.0,50.0
-9.193622,12.576353,0.055229384,5.0,51.0
-8.481627,12.531238,0.073278576,5.0,52.0
-7.8401046,12.539405,0.0828227,5.0,53.0
-6.9621234,11.132859,0.06799029,4.0,54.0
-6.2288227,9.957773,0.06686304,4.0,55.0
-5.6620746,9.049902,0.054838985,4.0,56.0
-5.183785,8.282792,0.077446,3.0,57.0
-4.768968,7.618895,0.047824416,4.0,58.0
-4.4353347,7.0845027,0.038869463,4.0,59.0
-4.1400704,6.61149,0.03362032,4.0,60.0
-3.885053,6.2029853,0.027986232,4.0,61.0
-2.8999865,4.624495,0.025047638,5.0,62.0
-2.1950464,3.4951332,0.014278267,20.0,63.0
-40.980995,56.547997,-0.61002713,5.0,21.0
-38.143436,56.875114,-0.72796685,1.0,22.0
-24.027304,42.135136,-0.16013348,0.0,24.0
-21.40234,40.916737,-0.16218492,6.0,25.0
-19.629248,41.09893,-0.23925184,6.0,26.0
-24.667297,34.029488,-0.30680248,6.0,27.0
-21.67038,32.299393,-0.23075502,5.0,28.0
-19.542126,31.54499,-0.21635492,4.0,29.0
-17.500204,30.684479,-0.1936331,3.0,30.0
-15.583792,29.78651,-0.16441713,3.0,31.0
-17.12941,23.623365,-0.11160379,2.0,33.0
-15.146813,22.567057,-0.03403854,4.0,34.0
-14.026355,22.632212,-0.055799045,4.0,35.0
-12.53695,21.970558,-0.012862347,7.0,36.0
-11.185836,21.366566,0.026802666,19.0,37.0
-10.188615,21.310259,0.011395075,7.0,38.0
-13.052614,17.995117,0.0025430515,7.0,39.0
-11.908536,17.736883,0.02753176,8.0,40.0
-10.763792,17.359535,0.06657489,9.0,41.0
-9.804217,17.172924,0.08088184,13.0,42.0
-8.878938,16.950977,0.10009275,8.0,43.0
-7.971118,16.65992,0.12276434,9.0,44.0
-10.650257,14.6788845,0.05392935,6.0,45.0
-9.775348,14.554867,0.07511113,6.0,46.0
-9.013977,14.533073,0.08255329,5.0,47.0
-8.23765,14.423848,0.0974784,22.0,48.0
-7.5003805,14.313438,0.11342449,6.0,49.0
-6.833234,14.276409,0.11423677,5.0,50.0
-9.149753,12.608259,0.05594723,5.0,51.0
-8.444533,12.570555,0.072493725,5.0,52.0
-7.798458,12.5699625,0.08308567,5.0,53.0
-6.919157,11.150251,0.06986617,4.0,54.0
-6.1920424,9.975992,0.06814397,4.0,55.0
-5.620227,9.052759,0.059042003,4.0,56.0
-5.1590333,8.307415,0.07639514,3.0,57.0
-4.748559,7.6453786,0.045712993,4.0,58.0
-4.4045486,7.0898967,0.042097908,4.0,59.0
-4.1129904,6.6191993,0.036021747,4.0,60.0
-3.8654702,6.2197,0.027314601,4.0,61.0
-2.8721588,4.615291,0.03366531,5.0,62.0
-2.1773102,3.4934936,0.019815471,21.0,63.0
-40.980995,56.547997,-0.61002713,5.0,21.0
-23.211136,40.700745,-0.086013556,1.0,24.0
-21.40234,40.916737,-0.16218492,6.0,25.0
-18.962769,39.699425,-0.162412,0.0,26.0
-24.667297,34.029488,-0.30680248,6.0,27.0
-21.67038,32.299393,-0.23075502,5.0,28.0
-19.542126,31.54499,-0.21635492,4.0,29.0
-17.500204,30.684479,-0.1936331,3.0,30.0
-15.583792,29.78651,-0.16441713,3.0,31.0
-17.12941,23.623365,-0.11160379,2.0,33.0
-15.146813,22.567057,-0.03403854,4.0,34.0
-14.026355,22.632212,-0.055799045,4.0,35.0
-12.53695,21.970558,-0.012862347,7.0,36.0
-11.185836,21.366566,0.026802666,19.0,37.0
-10.188615,21.310259,0.011395075,7.0,38.0
-13.052614,17.995117,0.0025430515,7.0,39.0
-11.908536,17.736883,0.02753176,8.0,40.0
-10.763792,17.359535,0.06657489,9.0,41.0
-9.804217,17.172924,0.08088184,13.0,42.0
-8.878938,16.950977,0.10009275,8.0,43.0
-7.971118,16.65992,0.12276434,9.0,44.0
-10.650257,14.6788845,0.05392935,6.0,45.0
-9.775348,14.554867,0.07511113,6.0,46.0
-9.013977,14.533073,0.08255329,5.0,47.0
-8.23765,14.423848,0.0974784,22.0,48.0
-7.5003805,14.313438,0.11342449,6.0,49.0
-6.833234,14.276409,0.11423677,5.0,50.0
-9.149753,12.608259,0.05594723,5.0,51.0
-8.444533,12.570555,0.072493725,5.0,52.0
-7.798458,12.5699625,0.08308567,5.0,53.0
-6.919157,11.150251,0.06986617,4.0,54.0
-6.1920424,9.975992,0.06814397,4.0,55.0
-5.620227,9.052759,0.059042003,4.0,56.0
-5.1590333,8.307415,0.07639514,3.0,57.0
-4.748559,7.6453786,0.045712993,4.0,58.0
-4.4045486,7.0898967,0.042097908,4.0,59.0
-4.1129904,6.6191993,0.036021747,4.0,60.0
-3.8654702,6.2197,0.027314601,4.0,61.0
-2.8721588,4.615291,0.03366531,5.0,62.0
-2.1773102,3.4934936,0.019815471,21.0,63.0
-40.718174,56.59972,-0.6025735,3.0,21.0
-23.071014,40.78488,-0.083532624,1.0,24.0
-21.255836,40.98399,-0.1590346,7.0,25.0
-19.518187,41.235744,-0.240128,5.0,26.0
-24.560118,34.131504,-0.3059531,8.0,27.0
-21.608435,32.451233,-0.2341201,4.0,28.0
-19.406956,31.572067,-0.2114885,4.0,29.0
-17.412704,30.780054,-0.19412692,4.0,30.0
-15.472495,29.826447,-0.1613619,3.0,31.0
-14.153546,29.893673,-0.20485438,1.0,32.0
-17.060902,23.702353,-0.111996084,3.0,33.0
-15.074668,22.62965,-0.03358496,3.0,34.0
-13.930699,22.653727,-0.051890638,3.0,35.0
-12.456367,22.007133,-0.010786223,9.0,36.0
-11.253982,21.681635,0.0025556458,9.0,37.0
-10.119365,21.356403,0.011871953,7.0,38.0
-12.980526,18.027512,0.0050227405,11.0,39.0
-11.789386,17.691954,0.03826314,11.0,40.0
-10.72402,17.43085,0.063853934,8.0,41.0
-9.740402,17.199995,0.08278477,13.0,42.0
-8.821635,16.98529,0.100841366,8.0,43.0
-7.9062357,16.673128,0.1255678,10.0,44.0
-10.59441,14.709398,0.05563485,5.0,45.0
-9.722378,14.585475,0.07642811,6.0,46.0
-8.959135,14.557559,0.08436759,5.0,47.0
-8.173702,14.428167,0.101644665,26.0,48.0
-7.457748,14.353543,0.11251596,6.0,49.0
-6.781763,14.296471,0.11571565,5.0,50.0
-9.103463,12.636787,0.057171814,4.0,51.0
-8.387539,12.580007,0.07631816,5.0,52.0
-7.750484,12.590233,0.084915735,5.0,53.0
-6.880279,11.174231,0.070565835,4.0,54.0
-6.155209,9.994074,0.06942837,4.0,55.0
-5.5948234,9.082292,0.05742787,4.0,56.0
-5.125999,8.318572,0.07848389,3.0,57.0
-4.7158217,7.651803,0.048778966,3.0,58.0
-4.381876,7.108452,0.041613806,4.0,59.0
-4.091952,6.6367273,0.03544244,4.0,60.0
-3.839801,6.226468,0.029821577,4.0,61.0
-2.8638868,4.638023,0.02840217,5.0,62.0
-2.1707344,3.5101871,0.01471493,7.0,63.0
-40.718174,56.59972,-0.6025735,3.0,21.0
-23.071014,40.78488,-0.083532624,1.0,24.0
-21.255836,40.98399,-0.1590346,7.0,25.0
-19.518187,41.235744,-0.240128,5.0,26.0
-24.560118,34.131504,-0.3059531,8.0,27.0
-21.608435,32.451233,-0.2341201,4.0,28.0
-19.406956,31.572067,-0.2114885,4.0,29.0
-17.412704,30.780054,-0.19412692,4.0,30.0
-15.472495,29.826447,-0.1613619,3.0,31.0
-14.153546,29.893673,-0.20485438,1.0,32.0
-17.060902,23.702353,-0.111996084,3.0,33.0
-15.074668,22.62965,-0.03358496,3.0,34.0
-13.930699,22.653727,-0.051890638,3.0,35.0
-12.456367,22.007133,-0.010786223,9.0,36.0
-11.253982,21.681635,0.0025556458,9.0,37.0
-10.119365,21.356403,0.011871953,7.0,38.0
-12.980526,18.027512,0.0050227405,11.0,39.0
-11.789386,17.691954,0.03826314,11.0,40.0
-10.72402,17.43085,0.063853934,8.0,41.0
-9.740402,17.199995,0.08278477,13.0,42.0
-8.821635,16.98529,0.100841366,8.0,43.0
-7.9062357,16.673128,0.1255678,10.0,44.0
-10.59441,14.709398,0.05563485,5.0,45.0
-9.722378,14.585475,0.07642811,6.0,46.0
-8.959135,14.557559,0.08436759,5.0,47.0
-8.173702,14.428167,0.101644665,26.0,48.0
-7.457748,14.353543,0.11251596,6.0,49.0
-6.781763,14.296471,0.11571565,5.0,50.0
-9.103463,12.636787,0.057171814,4.0,51.0
-8.387539,12.580007,0.07631816,5.0,52.0
-7.750484,12.590233,0.084915735,5.0,53.0
-6.880279,11.174231,0.070565835,4.0,54.0
-6.155209,9.994074,0.06942837,4.0,55.0
-5.5948234,9.082292,0.05742787,4.0,56.0
-5.125999,8.318572,0.07848389,3.0,57.0
-4.7158217,7.651803,0.048778966,3.0,58.0
-4.381876,7.108452,0.041613806,4.0,59.0
-4.091952,6.6367273,0.03544244,4.0,60.0
-3.839801,6.226468,0.029821577,4.0,61.0
-2.8638868,4.638023,0.02840217,5.0,62.0
-2.1707344,3.5101871,0.01471493,7.0,63.0
-40.436916,56.624264,-0.5939063,5.0,21.0
